name,discriminator,properties,opacity,receivesLight,insubstantial,resource,tileEntity,tileEntityId,treeRelated,vegetation,blockLight,natural,watery,colour,horizontal_orientation_schemes,vertical_orientation_scheme
conquest:limestone_cobble_balustrade,,"axis:e[x;y;z],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:limestone_cobble_capital,,"facing:e[flat;north;south;east;west],type:e[top;bottom],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:limestone_cobble_sphere,,"type:e[egg;small;large],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:limestone_cobble_slab,,"layers:i[1-8],type:e[top;bottom],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:limestone_cobble_quarter_slab,,"facing:e[north;south;west;east],layer:i[1-3],type:e[top;bottom],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:limestone_cobble_corner_slab,,"facing:e[north;south;west;east],type:e[top;bottom],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:limestone_cobble_eighth_slab,,"facing:e[north;south;west;east],type:e[top;bottom],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:limestone_cobble_vertical_corner_slab,,"facing:e[north;south;west;east],hinge:e[left;right],type:e[top;bottom],waterlogged:b,wp_compat:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:limestone_cobble_vertical_slab,,"extension_toggle:b,facing:e[north;south;west;east],layer:i[1-4],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:limestone_cobble_vertical_corner,,"extension_toggle:b,facing:e[north;south;west;east],layer:i[1-4],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,facing_asym,
conquest:limestone_cobble_vertical_quarter,,"extension_toggle:b,facing:e[north;south;west;east],layer:i[1-4],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,facing_asym,
conquest:limestone_cobble_pillar,,"layer:i[1-3],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:limestone_brick_small_arch,,"direction:e[northsouth;eastwest],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:limestone_brick_small_arch_half,,"facing:e[north;south;west;east],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:limestone_brick_two_meter_arch,,"facing:e[north;south;west;east],type:e[top;bottom]",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:limestone_brick_two_meter_arch_half,,"facing:e[north;south;west;east],hinge:e[left;right],type:e[top;bottom],waterlogged:b,wp_compat:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:limestone_brick_arrowslit,,"facing:e[north;south;west;east],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:limestone_brick_small_window,,"down:b,up:b,waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:limestone_brick_small_window_half,,"down:b,facing:e[north;south;west;east],up:b,waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:limestone_brick_balustrade,,"axis:e[x;y;z],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:limestone_brick_capital,,"facing:e[flat;north;south;east;west],type:e[top;bottom],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:limestone_brick_sphere,,"type:e[egg;small;large],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:limestone_brick_slab,,"layers:i[1-8],type:e[top;bottom],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:limestone_brick_quarter_slab,,"facing:e[north;south;west;east],layer:i[1-3],type:e[top;bottom],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:limestone_brick_corner_slab,,"facing:e[north;south;west;east],type:e[top;bottom],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:limestone_brick_eighth_slab,,"facing:e[north;south;west;east],type:e[top;bottom],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:limestone_brick_vertical_corner_slab,,"facing:e[north;south;west;east],hinge:e[left;right],type:e[top;bottom],waterlogged:b,wp_compat:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:limestone_brick_vertical_slab,,"extension_toggle:b,facing:e[north;south;west;east],layer:i[1-4],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:limestone_brick_vertical_corner,,"extension_toggle:b,facing:e[north;south;west;east],layer:i[1-4],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,facing_asym,
conquest:limestone_brick_vertical_quarter,,"extension_toggle:b,facing:e[north;south;west;east],layer:i[1-4],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,facing_asym,
conquest:limestone_brick_pillar,,"layer:i[1-3],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:mossy_limestone_brick_small_arch,,"direction:e[northsouth;eastwest],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:mossy_limestone_brick_small_arch_half,,"facing:e[north;south;west;east],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:mossy_limestone_brick_two_meter_arch,,"facing:e[north;south;west;east],type:e[top;bottom]",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:mossy_limestone_brick_two_meter_arch_half,,"facing:e[north;south;west;east],hinge:e[left;right],type:e[top;bottom],waterlogged:b,wp_compat:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:mossy_limestone_brick_arrowslit,,"facing:e[north;south;west;east],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:mossy_limestone_brick_small_window,,"down:b,up:b,waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:mossy_limestone_brick_small_window_half,,"down:b,facing:e[north;south;west;east],up:b,waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:mossy_limestone_brick_balustrade,,"axis:e[x;y;z],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:mossy_limestone_brick_capital,,"facing:e[flat;north;south;east;west],type:e[top;bottom],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:mossy_limestone_brick_sphere,,"type:e[egg;small;large],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:mossy_limestone_brick_slab,,"layers:i[1-8],type:e[top;bottom],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:mossy_limestone_brick_quarter_slab,,"facing:e[north;south;west;east],layer:i[1-3],type:e[top;bottom],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:mossy_limestone_brick_corner_slab,,"facing:e[north;south;west;east],type:e[top;bottom],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:mossy_limestone_brick_eighth_slab,,"facing:e[north;south;west;east],type:e[top;bottom],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:mossy_limestone_brick_vertical_corner_slab,,"facing:e[north;south;west;east],hinge:e[left;right],type:e[top;bottom],waterlogged:b,wp_compat:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:mossy_limestone_brick_vertical_slab,,"extension_toggle:b,facing:e[north;south;west;east],layer:i[1-4],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:mossy_limestone_brick_vertical_corner,,"extension_toggle:b,facing:e[north;south;west;east],layer:i[1-4],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,facing_asym,
conquest:mossy_limestone_brick_vertical_quarter,,"extension_toggle:b,facing:e[north;south;west;east],layer:i[1-4],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,facing_asym,
conquest:mossy_limestone_brick_stairs,,"facing:e[north;south;west;east],half:e[top;bottom],shape:e[straight;inner_left;inner_right;outer_left;outer_right],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:mossy_limestone_brick_wall,,"east:e[false;low;true],north:e[false;low;true],south:e[false;low;true],up:b,waterlogged:b,west:e[false;low;true]",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:mossy_limestone_brick_pillar,,"layer:i[1-3],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:cracked_limestone_brick_small_arch,,"direction:e[northsouth;eastwest],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:cracked_limestone_brick_small_arch_half,,"facing:e[north;south;west;east],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:cracked_limestone_brick_two_meter_arch,,"facing:e[north;south;west;east],type:e[top;bottom]",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:cracked_limestone_brick_two_meter_arch_half,,"facing:e[north;south;west;east],hinge:e[left;right],type:e[top;bottom],waterlogged:b,wp_compat:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:cracked_limestone_brick_arrowslit,,"facing:e[north;south;west;east],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:cracked_limestone_brick_small_window,,"down:b,up:b,waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:cracked_limestone_brick_small_window_half,,"down:b,facing:e[north;south;west;east],up:b,waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:cracked_limestone_brick_balustrade,,"axis:e[x;y;z],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:cracked_limestone_brick_capital,,"facing:e[flat;north;south;east;west],type:e[top;bottom],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:cracked_limestone_brick_sphere,,"type:e[egg;small;large],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:cracked_limestone_brick_slab,,"layers:i[1-8],type:e[top;bottom],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:cracked_limestone_brick_quarter_slab,,"facing:e[north;south;west;east],layer:i[1-3],type:e[top;bottom],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:cracked_limestone_brick_corner_slab,,"facing:e[north;south;west;east],type:e[top;bottom],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:cracked_limestone_brick_eighth_slab,,"facing:e[north;south;west;east],type:e[top;bottom],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:cracked_limestone_brick_vertical_corner_slab,,"facing:e[north;south;west;east],hinge:e[left;right],type:e[top;bottom],waterlogged:b,wp_compat:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:cracked_limestone_brick_vertical_slab,,"extension_toggle:b,facing:e[north;south;west;east],layer:i[1-4],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:cracked_limestone_brick_vertical_corner,,"extension_toggle:b,facing:e[north;south;west;east],layer:i[1-4],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,facing_asym,
conquest:cracked_limestone_brick_vertical_quarter,,"extension_toggle:b,facing:e[north;south;west;east],layer:i[1-4],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,facing_asym,
conquest:cracked_limestone_brick_stairs,,"facing:e[north;south;west;east],half:e[top;bottom],shape:e[straight;inner_left;inner_right;outer_left;outer_right],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:cracked_limestone_brick_wall,,"east:e[false;low;true],north:e[false;low;true],south:e[false;low;true],up:b,waterlogged:b,west:e[false;low;true]",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:cracked_limestone_brick_pillar,,"layer:i[1-3],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:clay_brick_small_arch,,"direction:e[northsouth;eastwest],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:clay_brick_small_arch_half,,"facing:e[north;south;west;east],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:clay_brick_two_meter_arch,,"facing:e[north;south;west;east],type:e[top;bottom]",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:clay_brick_two_meter_arch_half,,"facing:e[north;south;west;east],hinge:e[left;right],type:e[top;bottom],waterlogged:b,wp_compat:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:clay_brick_arrowslit,,"facing:e[north;south;west;east],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:clay_brick_small_window,,"down:b,up:b,waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:clay_brick_small_window_half,,"down:b,facing:e[north;south;west;east],up:b,waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:clay_brick_balustrade,,"axis:e[x;y;z],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:clay_brick_capital,,"facing:e[flat;north;south;east;west],type:e[top;bottom],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:clay_brick_sphere,,"type:e[egg;small;large],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:clay_brick_slab,,"layers:i[1-8],type:e[top;bottom],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:clay_brick_quarter_slab,,"facing:e[north;south;west;east],layer:i[1-3],type:e[top;bottom],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:clay_brick_corner_slab,,"facing:e[north;south;west;east],type:e[top;bottom],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:clay_brick_eighth_slab,,"facing:e[north;south;west;east],type:e[top;bottom],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:clay_brick_vertical_corner_slab,,"facing:e[north;south;west;east],hinge:e[left;right],type:e[top;bottom],waterlogged:b,wp_compat:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
conquest:clay_brick_vertical_slab,,"extension_toggle:b,facing:e[north;south;west;east],layer:i[1-4],waterlogged:b",15,false,false,false,false,false,false,false,0,true,false,7368816,,
